,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
143,CPFPA6,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),05/06/2028,"DI + 0,57%",--,--,"0,5235","0,0345","0,489","0,5581","650,798442","100,06","327,1",,
144,CPFPA8,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),10/09/2029,"DI + 0,49%",--,--,"0,5939","0,009","0,5849","0,603","1000,526589","99,7107","706,26",,
145,CPFPB8,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),10/09/2031,"DI + 0,59%",--,--,"0,6945","0,0097","0,6848","0,7042","999,366276","99,5927","989,97",,
146,CPGT17,COPEL GERAÇÃO E TRANSMISSÃO S/A (*) (**),15/10/2026,"DI + 1,38%",1,"0,6871","0,85","0,0037","0,8463","0,8538","1069,825983","100,2724","130,93",10.0,
147,CPGT18,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2030,"DI + 1,4%","0,9028","0,6","0,7561","0,0091","0,747","0,7653","1048,471596","101,9015","746,41",,
148,CPGT19,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),10/10/2029,"DI + 0,52%",--,--,"0,6475","0,0708","0,5767","0,7184","1061,536911","99,696","604,96",,
149,CPGT29,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),10/10/2031,"DI + 0,69%",--,--,"0,8633","0,112","0,7513","0,9754","1058,640484","99,35","954,66",,
150,CPGT39,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),10/10/2034,"DI + 0,95%",--,--,--,--,--,--,N/D,N/D,N/D,,
151,CPGTA0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2029,"DI + 0,59%","0,5256","0,4072","0,4691","0,0143","0,4548","0,4836","1016,854936","100,2931","613,32",,
152,CPGTB0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/02/2032,"DI + 0,79%","0,7885","0,5857","0,6963","0,0164","0,6799","0,7128","1017,995581","100,3866","1045,87",,
153,CPLD19,COPEL DISTRIBUICAO S/A (*),15/05/2031,"DI + 0,6%",--,--,"0,8831","0,0871","0,796","0,9704","1042,350575","99,0573","848,31",,
154,CPLD27,COPEL DISTRIBUICAO S/A (*),15/05/2027,"DI + 1,36%","0,9904","0,561","0,8016","0,0415","0,76","0,8432","1061,05226","100,5669","258,08",35.0,
155,CPLD38,COPEL DISTRIBUICAO S/A (*),15/06/2028,"DI + 2,25%","1,3859","0,8902","1,1249","0,0352","1,0897","1,1603","1069,805182","102,4966","562,6",45.0,
156,CPLDA0,COPEL DISTRIBUICAO S/A (*),15/07/2030,"DI + 0,43%","0,7","0,3363","0,5414","0,0498","0,4917","0,5913","1023,634545","99,666","760,14",,
157,CPLDB0,COPEL DISTRIBUICAO S/A (*),15/07/2032,"DI + 0,58%","0,7592","0,52","0,6338","0,0181","0,6157","0,652","1024,943185","99,7657","1105,11",,
158,CPTE12,CACHOEIRA PAULISTA TRANS. DE ENERGIA S/A (*),15/07/2031,"DI + 1,7%","0,9","0,67","0,7879","0,0033","0,7846","0,7913","759,6726","102,3382","649,75",,
159,CSAN14,COSAN S.A. (*),05/05/2028,"DI + 1,5%","2,249","1,6962","1,9904","0,0507","1,9397","2,0411","1049,813572","98,9809","535,13",,
160,CSAN15,COSAN S.A. (*),20/04/2028,"DI + 2,4%","2,1834","1,7781","1,9634","0,0372","1,9262","2,0007","1079,01096","100,8876","521,54",,
161,CSAN16,COSAN S.A. (*),20/06/2028,"DI + 2,4%","2,056","1,6882","1,9277","0,044","1,8837","1,9719","1052,970294","101,0371","562,82",,
162,CSAN18,COSAN S.A. (*),21/01/2031,"DI + 1,8%","2,2062","1,6975","1,978","0,0409","1,9372","2,019","1020,855669","99,3916","879,69",,
163,CSAN23,COSAN S.A. (*),15/08/2031,DI + 2%,"2,2158","1,7975","2,0232","0,0526","1,9706","2,0758","1014,411043","99,9195","892,52",,
164,CSAN24,COSAN S.A. (*),05/05/2032,"DI + 1,9%","2,216","1,7966","2,0178","0,12","1,8977","2,1379","1057,674679","99,5712","936,61",35.0,
165,CSANA0,COSAN S.A. (*),28/06/2029,DI + 1%,"2,1439","1,6","1,9106","0,0766","1,834","1,9874","1010,898397","97,6854","656,16",,
166,CSANA1,COSAN S.A. (*),08/01/2028,"DI + 0,5%","2,0582","1,6171","1,8508","0,0637","1,787","1,9146","1003,247394","97,3899","498,52",35.0,
167,CSANA2,COSAN S.A. (*),27/01/2029,"DI + 0,6%","2,5","1,5177",2,0,2,2,"1022,788753","95,4977",840,,
168,CSANB0,COSAN S.A. (*),28/06/2034,"DI + 1,5%","2,2271","1,8","1,9903","0,0377","1,9526","2,0282","1012,898105","97,7675","1175,9",,
169,CSANB1,COSAN S.A. (*),08/01/2030,"DI + 0,72%","2,6675","1,75","2,1954","0,2096","1,9858","2,4052","982,980142","95,3795","816,09",,
170,CSANB2,COSAN S.A. (*),27/03/2030,"DI + 0,7%","2,1492","1,6627","1,9476","0,0633","1,8843","2,011","1027,068243","95,8515","864,58",,
171,CSANC1,COSAN S.A. (*),08/01/2035,"DI + 1,3%","2,2937","1,5627","1,9237","0,0775","1,8462","2,0013","999,386046","96,8565","1302,8",,
172,CSANC2,COSAN S.A. (*),27/03/2032,DI + 1%,"2,25","1,8","2,0224","0,0214","2,001","2,0439","1027,20334","95,7273","1086,82",5.0,
173,CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),16/12/2025,"DI + 1,75%",--,--,"1,0835","0,0814","1,0021","1,1651","77,143226","100,1618",62,,
174,CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),16/12/2029,"DI + 1,3%","0,9","0,687","0,8004","0,0076","0,7928","0,808","1010,493313","100,9277","471,52",,
175,CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"DI + 1,2%",--,--,"0,8223","0,0445","0,7779","0,8669","1010,838861","100,9026","606,33",,
176,CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"DI + 0,9%","0,65","0,45","0,5677","0,0301","0,5377","0,5979","1040,270998","101,1977","911,67",35.0,
177,CSMGB0,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/05/2035,"DI + 0,6%",--,--,"0,6063","0,0111","0,5952","0,6174","1013,633736","99,9744","1029,53",35.0,
178,CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2026,"DI + 1,3%","0,9431","0,4817","0,718","0,0728","0,6453","0,7909","309,293342","100,3388","147,97",,
179,CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),10/11/2028,"DI + 1,65%","9,165",7,"7,7411","0,2579","7,4832","7,9991","935,995046","88,4631","524,41",35.0,
180,CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),20/12/2027,"DI + 2,5%","9,1712",7,"7,8936","0,1715","7,7221","8,0652","965,277427","92,5996","375,26",35.0,
181,CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2031,"DI + 0,96%",1,"0,5107","0,7628","0,0253","0,7374","0,7882","1009,077876","100,7296","937,65",,
182,CTEE19,ISA ENERGIA BRASIL S.A.,15/11/2028,"DI + 2,83%","0,4433","0,34","0,3932","0,0095","0,3837","0,4027","1106,224314","104,3165","446,67",,
183,CTEEA2,ISA ENERGIA BRASIL S.A. (*),15/04/2029,"DI + 1,55%","0,85","0,3","0,5853","0,0219","0,5634","0,6074","1088,76768","101,9745","517,52",,
184,CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),10/06/2026,"DI + 1,15%",--,--,"1,2811","0,4014","0,8798","1,6826","1042,284072","99,9122","170,96",,
185,CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A. (*),30/10/2028,"DI + 4,5%","4,1488","3,65","3,9003","0,0013","3,8991","3,9017","0,848762","100,8822","385,29",,
186,DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),20/10/2025,"DI + 2,1%",2,"0,2497","1,0689","0,0369","1,0319","1,1059","534,579267","100,0887",22,35.0,
187,DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2026,"DI + 1,6%","3,9276","3,5363","3,7369","0,024","3,7129","3,7609","1040,359327","97,9371","252,16",,
188,DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/04/2027,"DI + 1,6%","3,9261","3,5209","3,7278","0,0249","3,7029","3,7528","1045,258225","98,0516","238,5",,
189,DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 2,4%","4,0555","2,0022","3,2761","0,3589","2,9172","3,635","1057,348902","98,8622","338,07",,
190,DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2028,"DI + 1,7%","4,4289","3,75","4,1154","0,0196","4,0958","4,1351","1003,891182","94,4675","607,81",,
191,DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2031,"DI + 2,05%","4,7459","3,9855","4,4243","0,0694","4,3549","4,4937","973,37919","91,4728","961,85",35.0,
192,DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%","1,5028","1,2","1,3504","0,0013","1,3491","1,3518","1048,670441","100,7031","718,41",,
193,EBAS12,EMPRESA BAIANA DE AGUAS E SANEAMENTO SA (*),20/09/2028,"DI + 2,94%","2,1888","1,788","1,9418","0,0308","1,9111","1,9727","1026,754344","101,2491","321,96",,
194,EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%","0,55","0,1604","0,37","0,0289","0,3411","0,399","344,416721","100,6915","198,94",,
195,EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%","0,85","0,645","0,748","0,0103","0,7377","0,7583","696,05714","100,4396","176,93",,
196,EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%","0,75","0,55","0,6538","0,01","0,6438","0,6639","704,077136","100,5693","264,5",,
197,EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%","0,75","0,6212","0,693","0,0164","0,6766","0,7096","1011,515222","100,9695","441,23",,
198,EBENA6,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),04/03/2028,"DI + 0,89%",--,--,"0,9017","0,0121","0,8896","0,9138","1005,677784","99,9799","437,81",,
199,EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",--,--,"0,949","0,0024","0,9466","0,9515","1032,416764","99,492","480,79",,
200,ECOV17,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),25/02/2032,"DI + 1,25%",--,--,"0,6932","0,0373","0,6559","0,7307","1032,762132","102,166","981,72",15.0,
201,EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",--,--,"0,3993","0,039","0,3603","0,4385","1027,497118","101,5577","328,06",,
202,EEELA3,CPFL TRANSMISSAO S.A (*),10/09/2029,"DI + 0,49%","0,7137","0,4438","0,6504","0,0541","0,5962","0,7046","998,953489","99,554","706,09",,
203,EESG13,ENVIRONMENTAL ESG PARTICIPACOES S.A. (*) (**),25/06/2029,"DI + 2,75%","30,905","12,9026","20,5913","1,982","18,6092","22,5734","742,31461","71,3074","509,7",,
204,EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,"0,6079","0,3146","0,4818","0,1113","0,3704","0,5932","1065,544852","101,1197","546,05",35.0,
205,EGIED2,ENGIE BRASIL ENERGIA S.A.,15/06/2026,"DI + 0,55%",--,--,--,--,--,--,N/D,N/D,N/D,,
206,EGIEE1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2030,"DI + 1,1%",--,--,"0,7179","0,0788","0,6391","0,7968","1067,639838","101,2831","849,82",,
207,EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%","1,0604","0,3227","0,728","0,0503","0,6777","0,7783","531,652419","100,5135","149,77",,
208,EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%","1,2667","0,4827","0,9431","0,0667","0,8764","1,01","1074,406296","101,4937","447,8",,
209,EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%","1,0472","0,4","0,7577","0,0221","0,7356","0,7798","1071,934048","100,5082","242,5",,
210,EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",--,--,"0,9757","0,0269","0,9488","1,0027","1033,658511","100,484","404,39",,
211,EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%","0,7605","0,5","0,6297","0,0368","0,5929","0,6666","1078,302994","101,2383","893,95",,
212,EKTRA4,ELEKTRO REDES S.A. (*),08/02/2032,"DI + 0,8%",--,--,--,--,--,--,N/D,N/D,N/D,,
213,EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%","1,0467","0,6008","0,8004","0,0017","0,7987","0,8022","1081,26653","101,319","522,73",,
214,ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%","0,36",--,"0,2628","0,0075","0,2553","0,2703","1077,473928","100,8104","133,71",35.0,
215,ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%","0,65","0,5","0,5793","0,0099","0,5694","0,5893","1072,385117","100,7383","690,16",,
216,ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%",1,"0,65","0,8362","0,0179","0,8183","0,8542","1017,093068","101,5227","540,38",35.0,
217,ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,--,--,"0,8829","0,1006","0,7824","0,9836","1069,888741","100,4398","953,85",,
218,ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%","0,9","0,6","0,75","0,0012","0,7487","0,7513","1057,131384","100,2512","141,89",,
219,ELFA12,ELFA MEDICAMENTOS SA (*),13/12/2028,"DI + 3,4%","66,2882",50,"57,9122","4,5027","53,4095","62,415","563,455605","56,2301","295,53",,
220,ELTN16,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/09/2031,"DI + 0,85%","0,8","0,5699","0,6785","0,0303","0,6482","0,709","1009,005367","100,7237","1068,5",10.0,
221,ELTN26,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/09/2034,"DI + 1,05%",--,--,"1,1204","0,0206","1,0998","1,1412","998,295848","99,6523","1259,74",10.0,
222,ENERB5,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/12/2029,"DI + 0,8%","0,65","0,3392","0,4933","0,0271","0,4661","0,5205","1049,999202","100,9817","808,64",,
223,ENERC3,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,04/09/2029,"DI + 0,8%","0,65","0,35","0,5031","0,0228","0,4803","0,526","1015,218994","100,932","793,03",,
224,ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%","0,9","0,65","0,7778","0,0149","0,7629","0,7928","1054,552119","102,436","667,18",,
225,ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,"0,9164","0,7","0,8161","0,0285","0,7876","0,8448","1078,57978","104,7124","1000,29",10.0,
226,ENEVA3,ENEVA S.A. (*),15/12/2029,"DI + 0,9%",--,--,"0,8039","0,0196","0,7843","0,8237","1043,239553","100,3052","806,05",10.0,
227,ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,"0,767","0,45","0,6141","0,0198","0,5943","0,6339","1076,395685","101,0507","688,73",10.0,
228,ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%","0,8058","0,65","0,7301","0,0175","0,7126","0,7477","1081,641705","101,4786","890,93",10.0,
229,ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",--,--,"0,3987","0,0479","0,3508","0,4466","1081,503712","101,4933","342,91",,
230,ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%","0,3","0,15","0,2302","0,0122","0,218","0,2425","1355,236604","101,0178",188,,
231,ENGIB1,ENERGISA S/A,04/09/2029,"DI + 0,8%","0,5809","0,4043","0,4909","0,0211","0,4698","0,5121","1015,606924","100,9705","793,07",,
232,ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",--,--,"0,4392","0,0817","0,3575","0,521","1080,348744","101,1476","242,06",,
233,ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%","0,55","0,4","0,5013","0,064","0,4373","0,5654","1099,669968","103,1346","686,72",,
234,ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",--,--,"0,444","0,0608","0,3832","0,5049","1080,311552","103,7379","566,94",,
235,ENGIC3,ENERGISA S/A,25/02/2030,"DI + 0,8%",--,--,"0,7056","0,085","0,6205","0,7907","1013,77378","100,3195","858,15",,
236,ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",--,--,"0,4788","0,0568","0,422","0,5357","1102,87302","103,1868","606,9",,
237,ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%","0,4214","0,2563","0,3518","0,0585","0,2933","0,4105","1084,008844","101,5502","341,03",,
238,ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",--,--,"0,4801","0,06","0,4201","0,5403","1026,296967","102,4426","633,86",,
239,ENGID3,ENERGISA S/A,25/02/2032,"DI + 0,95%","0,75","0,3538","0,5736","0,0574","0,5162","0,6311","1027,383744","101,6555","1109,93",,
240,ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%","0,6","0,3945","0,5086","0,0247","0,484","0,5334","1071,094187","100,6598","691,29",15.0,
241,ENMTB0,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,04/09/2029,"DI + 0,8%","0,6267","0,4049","0,5184","0,0291","0,4893","0,5477","1014,7328","100,8836","792,97",35.0,
242,ENMTB2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/12/2029,"DI + 0,8%","0,68","0,53","0,6074","0,0053","0,6021","0,6127","1046,184118","100,6148","808,07",,
243,ENMTC2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/12/2031,"DI + 0,95%","0,7542","0,3542","0,5733","0,0478","0,5255","0,6212","1055,719004","101,4917",1000,,
244,ENMTC3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/03/2030,"DI + 0,75%",--,--,"0,7451","0,0797","0,6654","0,8249","1072,53995","100,0158","818,17",,
245,EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%","0,7211","0,3204","0,5299","0,0334","0,4965","0,5634","1065,878327","101,1691","703,32",,
246,EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%","0,7148","0,55","0,6349","0,0203","0,6146","0,6553","1028,693535","100,9497","762,61",,
247,EQTL17,EQUATORIAL ENERGIA S.A (*),15/03/2030,"DI + 0,72%","0,7","0,5","0,5986","0,0081","0,5905","0,6068","1005,164031","100,3418","713,11",15.0,
248,EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%","1,2321","0,8856","1,0445","0,028","1,0165","1,0726","1057,390723","101,4525","562,68",35.0,
249,ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",--,--,"1,4922","0,0155","1,4767","1,5077","1051,199671","100,8048","178,09",,
250,ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",--,--,"1,0528","0,0074","1,0454","1,0602","1086,488","101,6324","520,11",,
251,ERDVA6,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/07/2031,"DI + 1,2%","1,05","0,8992","0,9796","0,0112","0,9684","0,9909","1026,616401","100,7745","892,51",,
252,ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%","1,2945",1,"1,1485","0,0448","1,1037","1,1934","1109,010553","103,5217","742,15",,
253,ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",--,--,"0,9058","0,041","0,8648","0,9469","1012,892347","99,9902","428,43",,
254,ESCEA6,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),11/06/2030,"DI + 0,5%","0,5747","0,4241","0,4926","0,0123","0,4804","0,505","1032,145195","100,0237","811,49",,
255,ESCEB6,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),11/06/2032,"DI + 0,58%",--,--,"0,6088","0,0846","0,5242","0,6936","1031,421649","99,8789","1066,55",35.0,
256,ESSDA2,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,04/09/2029,"DI + 0,8%","0,65","0,4397","0,5588","0,0419","0,5168","0,6008","1013,450625","100,7562","792,83",,
257,EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%","1,3","1,095","1,1947","0,0035","1,1912","1,1984","1003,557823","100,3558","860,83",35.0,
258,EUFA18,EUROFARMA LABORATÓRIOS S/A (*) (**),11/09/2028,"DI + 0,93%","1,2985",1,"1,1433","0,0314","1,1119","1,1748","997,645016","99,4717","632,14",,
259,EUFA19,EUROFARMA LABORATÓRIOS S/A (*) (**),16/12/2031,"DI + 0,95%","1,35","0,95","1,15",0,"1,15","1,15","1032,619397","99,271","930,7",,
260,FLCLA4,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,22/08/2027,"DI + 1,6%",--,--,"0,4173","0,0236","0,3937","0,441","1027,257354","101,534","328,05",,
261,FLCLB1,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),10/06/2026,"DI + 0,83%","0,4196","0,2","0,3006","0,0016","0,299","0,3023","1046,002973","100,3582","171,17",,
262,FLRY17,FLEURY S/A (*),22/04/2027,"DI + 1,35%",--,--,"0,6875","0,0095","0,678","0,697","1074,537063","100,9017","345,07",,
263,FLRY18,FLEURY S/A (*),23/10/2028,"DI + 1,23%",--,--,--,--,--,--,N/D,N/D,N/D,,
264,FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%","0,6","0,3971","0,5081","0,0145","0,4936","0,5226","1051,999999","100,1048","633,45",,
265,FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%","0,7506","0,4962","0,6456","0,0289","0,6167","0,6746","1047,161758","100,6028","276,14",,
266,FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%","0,8842","0,6171","0,7504","0,0013","0,7491","0,7518","1089,009029","102,1766","687,91",,
267,FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,"0,8067","0,1061","0,7006","0,913","1046,139988","99,5062","918,68",,
268,FLRY36,FLEURY S/A (*),08/07/2028,"DI + 1,75%",--,--,--,--,--,--,N/D,N/D,N/D,,
269,FLRYA0,FLEURY S/A (*),21/10/2029,"DI + 0,45%","0,65","0,2538","0,4733","0,0345","0,4388","0,5079","1060,303725","99,9358","697,27",,
270,FLRYB0,FLEURY S/A (*),21/10/2031,"DI + 0,55%","0,75","0,3515","0,5558","0,0106","0,5452","0,5665","1061,189571","99,9779","966,62",,
271,GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",--,--,"0,6025","0,0181","0,5844","0,6207","1046,253686","99,9929","722,75",,
272,GGBRA8,GERDAU S/A (*),10/12/2028,"DI + 0,5%","0,53","0,4199","0,4764","0,0039","0,4725","0,4804","1041,942102","100,061","653,97",,
273,GGBRA9,GERDAU S/A (*),04/06/2032,"DI + 0,65%","0,8","0,4063","0,6231","0,0337","0,5893","0,6569","1044,749596","100,1176","1108,36",,
274,GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%","0,7","0,3","0,5003","0,0013","0,4991","0,5017","5150,767092","100,232","196,11",,
275,GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%","1,3888","1,1476","1,2413","0,0296","1,2118","1,271","1076,428848","100,9342","518,99",35.0,
276,GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%","1,75","1,35","1,5504","0,0013","1,5491","1,5518","361,57381","100,4765","122,3",,
277,GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%","1,5","1,2887","1,3963","0,018","1,3783","1,4143","287,27435","101,0383","252,14",,
278,GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%","1,5","1,2733","1,3787","0,0228","1,3559","1,4016","1076,980746","100,9049","238,81",35.0,
279,HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%","1,1558",1,"1,0928","0,0293","1,0635","1,1221","1070,950837","101,2363","619,46",,
280,HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%","1,4596","1,2994","1,3928","0,0185","1,3743","1,4114","1049,087122","101,1405","813,55",,
281,HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%","1,3","1,132","1,2172","0,0161","1,2011","1,2333","1071,111153","101,2515","831,66",,
282,HAPV18,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),15/10/2031,"DI + 1,1%","1,1","0,7004","0,9072","0,0341","0,8731","0,9414","1073,824738","100,7666","1009,31",,
283,HAPV19,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),16/05/2032,"DI + 1,05%",--,--,"1,0647","0,03","1,0347","1,0947","1052,657529","99,9376","1080,95",10.0,
284,HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%","1,2",1,"1,1008","0,0023","1,0986","1,1032","1076,53857","101,3233","612,32",,
285,HAPV28,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),15/10/2032,"DI + 1,2%","1,1","0,75","0,9241","0,0143","0,9098","0,9385","1078,961517","101,2057","1108,62",,
286,HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%","1,5","1,1518","1,3288","0,026","1,3028","1,355","1037,691721","100,9716","302,16",,
287,HBSA14,HIDROVIAS DO BRASIL S.A. (*),11/06/2028,"DI + 0,5%","0,75","0,3505","0,55",0,"0,55","0,55","1038,966641","99,8875","570,29",,
288,HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%","1,6","1,2","1,4005","0,0013","1,3991","1,4019","1051,49066","102,2716","578,46",,
289,HGLB13,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),15/10/2034,DI + 3%,"2,8429","2,6007","2,7234","0,0379","2,6855","2,7614","1085,495978","101,0522","983,19",10.0,
